sequence_num	token	bio_only	token_indices	upos	pos_indices	char_list	prediction
837	changes	O	5838.0	NOUN	0.0	[0, 31, 26, 40, 35, 49, 69]	O
837	.	O	13.0	PUNCT	8.0	[4]	O
837	No	O	1970.0	INTJ	13.0	[19, 13]	O
837	hate	O	173.0	NOUN	0.0	[31, 26, 67, 49]	O
837	,	O	61.0	PUNCT	8.0	[1]	O
837	just	O	93.0	ADV	5.0	[23, 50, 69, 67]	O
837	criticism	O	14801.0	NOUN	0.0	[0, 90, 32, 67, 32, 0, 32, 69, 72]	O
837	:	O	29.0	PUNCT	8.0	[53]	O
837	)	O	102.0	PUNCT	8.0	[70]	O
838	The	O	191.0	DET	3.0	[73, 31, 49]	B
838	pitch	O	14801.0	NOUN	0.0	[9, 32, 67, 0, 31]	O
838	in	O	91.0	ADP	4.0	[32, 40]	O
838	your	O	162.0	PRON	1.0	[79, 13, 50, 90]	O
838	voice	O	5183.0	NOUN	0.0	[33, 13, 32, 0, 49]	O
838	,	O	61.0	PUNCT	8.0	[1]	O
838	what	O	1347.0	PRON	1.0	[24, 31, 26, 67]	O
838	'	O	573.0	PUNCT	8.0	[74]	O
838	s	O	5354.0	PART	15.0	[69]	O
838	going	O	352.0	VERB	14.0	[35, 13, 32, 40, 35]	O
838	on	O	137.0	ADP	4.0	[13, 40]	O
838	?	O	131.0	PUNCT	8.0	[55]	O
838	Had	O	2213.0	PROPN	9.0	[54, 26, 30]	O
838	to	O	35.0	ADP	4.0	[67, 13]	O
838	stop	O	508.0	VERB	14.0	[69, 67, 13, 9]	O
838	the	O	3.0	DET	3.0	[67, 31, 49]	O
838	video	O	876.0	NOUN	0.0	[33, 32, 30, 49, 13]	O
838	.	O	13.0	PUNCT	8.0	[4]	O
839	want	O	375.0	VERB	14.0	[24, 26, 40, 67]	O
839	a	O	74.0	DET	3.0	[26]	O
839	18	O	825.0	NUM	7.0	[29, 87]	O
839	+	O	1156.0	SYM	10.0	[61]	O
839	then	O	389.0	ADV	5.0	[67, 31, 49, 40]	O
839	sing	O	8531.0	VERB	14.0	[69, 32, 40, 35]	O
839	up	O	109.0	ADV	5.0	[50, 9]	O
839	http	O	7734.0	X	6.0	[31, 67, 67, 9]	O
839	:	O	29.0	PUNCT	8.0	[53]	O
839	/	O	4761.0	PUNCT	8.0	[58]	O
839	/	O	4761.0	PUNCT	8.0	[58]	O
839	links	O	3826.0	NOUN	0.0	[43, 32, 40, 2, 69]	O
839	.	O	13.0	PUNCT	8.0	[4]	O
839	report	O	14801.0	NOUN	0.0	[90, 49, 9, 13, 90, 67]	O
839	/	O	4761.0	PUNCT	8.0	[58]	O
839	track	O	8468.0	NOUN	0.0	[67, 90, 26, 0, 2]	O
839	/	O	4761.0	PUNCT	8.0	[58]	O
839	?	O	131.0	PUNCT	8.0	[55]	O
839	oid	O	14801.0	AUX	2.0	[13, 32, 30]	O
839	=	O	17.0	SYM	10.0	[64]	O
839	20	O	1169.0	NUM	7.0	[38, 10]	O
839	&	O	14801.0	CCONJ	16.0	[52]	O
839	uid	O	14801.0	AUX	2.0	[50, 32, 30]	O
839	=	O	17.0	SYM	10.0	[64]	O
839	17	O	1521.0	NUM	7.0	[29, 63]	O
840	#	O	9143.0	NOUN	0.0	[71]	O
840	ShareTheLove	O	14801.0	PROPN	9.0	[25, 31, 26, 90, 49, 73, 31, 49, 47, 13, 33, 49]	B
841	Please	O	993.0	INTJ	13.0	[39, 43, 49, 26, 69, 49]	O
841	add	O	2471.0	VERB	14.0	[26, 30, 30]	O
841	iranian	O	14801.0	ADJ	11.0	[32, 90, 26, 40, 32, 26, 40]	O
841	vidio	O	14801.0	NOUN	0.0	[33, 32, 30, 32, 13]	O
842	Plz	O	14801.0	X	6.0	[39, 43, 3]	O
842	can	O	381.0	AUX	2.0	[0, 26, 40]	O
842	I	O	7.0	PRON	1.0	[36]	O
842	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
842	the	O	3.0	DET	3.0	[67, 31, 49]	O
842	black	B	7799.0	ADJ	11.0	[22, 43, 26, 0, 2]	O
842	airpods	I	14801.0	NOUN	0.0	[26, 32, 90, 9, 13, 30, 69]	O
843	How	O	1208.0	ADV	5.0	[54, 13, 24]	O
843	to	O	35.0	ADP	4.0	[67, 13]	O
843	avoid	O	7338.0	VERB	14.0	[26, 33, 13, 32, 30]	O
843	the	O	3.0	DET	3.0	[67, 31, 49]	O
843	akwardness	O	14801.0	NOUN	0.0	[26, 2, 24, 26, 90, 30, 40, 49, 69, 69]	O
843	when	O	253.0	ADV	5.0	[24, 31, 49, 40]	O
843	getting	O	517.0	VERB	14.0	[35, 49, 67, 67, 32, 40, 35]	O
843	rick	O	14801.0	VERB	14.0	[90, 32, 0, 2]	O
843	rolled	O	14801.0	VERB	14.0	[90, 13, 43, 43, 49, 30]	O
843	:	O	29.0	PUNCT	8.0	[53]	O
843	Step	O	6650.0	PROPN	9.0	[25, 67, 49, 9]	B
843	1	O	121.0	X	6.0	[29]	I
843	:	O	29.0	PUNCT	8.0	[53]	O
843	Smile	O	14801.0	PROPN	9.0	[25, 72, 32, 43, 49]	B
843	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
843	start	O	913.0	VERB	14.0	[69, 67, 26, 90, 67]	O
843	dancing	O	4468.0	NOUN	0.0	[30, 26, 40, 0, 32, 40, 35]	O
843	Step	O	6650.0	PROPN	9.0	[25, 67, 49, 9]	B
843	2	O	134.0	X	6.0	[38]	O
843	:	O	29.0	PUNCT	8.0	[53]	O
843	dance	O	333.0	NOUN	0.0	[30, 26, 40, 0, 49]	O
843	your	O	162.0	PRON	1.0	[79, 13, 50, 90]	O
843	way	O	1193.0	NOUN	0.0	[24, 26, 79]	O
843	out	O	256.0	ADV	5.0	[13, 50, 67]	O
843	of	O	45.0	ADP	4.0	[13, 41]	O
843	the	O	3.0	DET	3.0	[67, 31, 49]	O
843	room	O	1171.0	NOUN	0.0	[90, 13, 13, 72]	O
844	Please	O	993.0	INTJ	13.0	[39, 43, 49, 26, 69, 49]	O
844	sub	O	14801.0	X	6.0	[69, 50, 22]	O
844	to	O	35.0	ADP	4.0	[67, 13]	O
844	me	O	130.0	PRON	1.0	[72, 49]	O
844	it	O	70.0	PRON	1.0	[32, 67]	O
844	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
844	mean	O	429.0	VERB	14.0	[72, 49, 26, 40]	O
844	alot	O	2602.0	ADV	5.0	[26, 43, 13, 67]	O
845	Idk	O	10437.0	PROPN	9.0	[36, 30, 2]	O
845	why	O	1236.0	ADV	5.0	[24, 31, 79]	O
845	but	O	92.0	CCONJ	16.0	[22, 50, 67]	O
845	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
845	guy	O	693.0	NOUN	0.0	[35, 50, 79]	O
845	comes	O	2891.0	VERB	14.0	[0, 13, 72, 49, 69]	O
845	across	O	3410.0	ADV	5.0	[26, 0, 90, 13, 69, 69]	O
845	as	O	248.0	ADV	5.0	[26, 69]	O
845	an	O	97.0	DET	3.0	[26, 40]	O
845	asshole	O	14801.0	NOUN	0.0	[26, 69, 69, 31, 13, 43, 49]	O
845	to	O	35.0	ADP	4.0	[67, 13]	O
845	me	O	130.0	PRON	1.0	[72, 49]	O
846	Hey	O	1691.0	INTJ	13.0	[54, 49, 79]	O
846	coyote	O	14801.0	NOUN	0.0	[0, 13, 79, 13, 67, 49]	O
846	I	O	7.0	PRON	1.0	[36]	O
846	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
846	a	O	74.0	DET	3.0	[26]	O
846	70	O	14801.0	NUM	7.0	[63, 10]	O
846	inch	O	14801.0	NOUN	0.0	[32, 40, 0, 31]	O
846	tv	O	412.0	X	6.0	[67, 33]	O
847	its	B	524.0	PRON	1.0	[32, 67, 69]	O
847	is	O	52.0	AUX	2.0	[32, 69]	O
847	so	O	79.0	ADV	5.0	[69, 13]	O
847	funny	O	1750.0	ADJ	11.0	[41, 50, 40, 40, 79]	O
847	looking	O	1115.0	VERB	14.0	[43, 13, 13, 2, 32, 40, 35]	O
847	at	O	55.0	ADP	4.0	[26, 67]	O
847	coments	O	14801.0	NOUN	0.0	[0, 13, 72, 49, 40, 67, 69]	O
847	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
847	seeing	O	1699.0	VERB	14.0	[69, 49, 49, 32, 40, 35]	O
847	a	O	74.0	DET	3.0	[26]	O
847	ton	O	14801.0	NOUN	0.0	[67, 13, 40]	O
847	of	O	45.0	ADP	4.0	[13, 41]	O
847	comments	O	14801.0	NOUN	0.0	[0, 13, 72, 72, 49, 40, 67, 69]	O
847	about	O	153.0	ADV	5.0	[26, 22, 13, 50, 67]	O
847	noodle	O	14801.0	NOUN	0.0	[40, 13, 13, 30, 43, 49]	O
847	the	O	3.0	DET	3.0	[67, 31, 49]	O
847	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
847	""""""""""	O	163.0	PUNCT	8.0	[82, 82, 82, 82]	O
847	dares	O	14801.0	NOUN	0.0	[30, 26, 90, 49, 69]	O
847	coments	O	14801.0	NOUN	0.0	[0, 13, 72, 49, 40, 67, 69]	O
847	Noodles	B	14801.0	NOUN	0.0	[19, 13, 13, 30, 43, 49, 69]	O
847	dancing	O	4468.0	NOUN	0.0	[30, 26, 40, 0, 32, 40, 35]	O
847	is	O	52.0	AUX	2.0	[32, 69]	O
847	so	O	79.0	ADV	5.0	[69, 13]	O
847	nauthureal	O	14801.0	NOUN	0.0	[40, 26, 50, 67, 31, 50, 90, 49, 26, 43]	O
847	its	O	524.0	PRON	1.0	[32, 67, 69]	O
847	just	O	93.0	ADV	5.0	[23, 50, 69, 67]	O
847	graet	O	14801.0	NOUN	0.0	[35, 90, 26, 49, 67]	O
847	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
847	ya	O	1086.0	INTJ	13.0	[79, 26]	O
848	Damn	O	1793.0	PROPN	9.0	[77, 26, 72, 40]	O
848	Athenas	B	14801.0	PROPN	9.0	[21, 67, 31, 49, 40, 26, 69]	B
848	daughter	O	3035.0	NOUN	0.0	[30, 26, 50, 35, 31, 67, 49, 90]	O
848	is	O	52.0	AUX	2.0	[32, 69]	O
848	sexy	O	6975.0	NOUN	0.0	[69, 49, 66, 79]	O
848	af	O	14801.0	NOUN	0.0	[26, 41]	O
849	Katy	B	14801.0	PROPN	9.0	[56, 26, 67, 79]	B
849	had	O	120.0	AUX	2.0	[31, 26, 30]	O
849	to	O	35.0	ADP	4.0	[67, 13]	O
849	put	O	777.0	VERB	14.0	[9, 50, 67]	O
849	her	O	349.0	PRON	1.0	[31, 49, 90]	O
849	brush	O	7205.0	INTJ	13.0	[22, 90, 50, 69, 31]	O
849	down	O	2901.0	ADV	5.0	[30, 13, 24, 40]	O
849	to	O	35.0	ADP	4.0	[67, 13]	O
849	Morn	B	14801.0	PROPN	9.0	[88, 13, 90, 40]	B
849	desi	I	14801.0	X	6.0	[30, 49, 69, 32]	I
849	'	O	573.0	PUNCT	8.0	[74]	O
849	s	O	5354.0	PART	15.0	[69]	O
849	brush	O	7205.0	INTJ	13.0	[22, 90, 50, 69, 31]	O
849	loss	O	6593.0	NOUN	0.0	[43, 13, 69, 69]	O
850	Great	O	1727.0	ADJ	11.0	[12, 90, 49, 26, 67]	O
850	to	O	35.0	ADP	4.0	[67, 13]	O
850	see	O	260.0	VERB	14.0	[69, 49, 49]	O
850	Isaiah	B	14801.0	PROPN	9.0	[36, 69, 26, 32, 26, 31]	B
850	in	O	91.0	ADP	4.0	[32, 40]	O
850	good	O	75.0	ADJ	11.0	[35, 13, 13, 30]	O
850	spirits	O	14801.0	NOUN	0.0	[69, 9, 32, 90, 32, 67, 69]	O
850	!	O	81.0	PUNCT	8.0	[65]	O
851	Lauren	B	7233.0	PROPN	9.0	[47, 26, 50, 90, 49, 40]	B
851	you	O	156.0	PRON	1.0	[79, 13, 50]	O
851	should	O	1018.0	AUX	2.0	[69, 31, 13, 50, 43, 30]	O
851	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
851	eye	O	7853.0	NOUN	0.0	[49, 79, 49]	O
851	drops	O	4950.0	NOUN	0.0	[30, 90, 13, 9, 69]	O
851	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
851	flonase	B	14801.0	NOUN	0.0	[41, 43, 13, 40, 26, 69, 49]	O
851	nasal	I	14801.0	ADJ	11.0	[40, 26, 69, 26, 43]	O
851	spray	I	14801.0	NOUN	0.0	[69, 9, 90, 26, 79]	O
852	how	O	914.0	ADV	5.0	[31, 13, 24]	O
852	anyone	O	758.0	PRON	1.0	[26, 40, 79, 13, 40, 49]	O
852	can	O	381.0	AUX	2.0	[0, 26, 40]	O
852	prefer	O	2663.0	NOUN	0.0	[9, 90, 49, 41, 49, 90]	O
852	a	O	74.0	DET	3.0	[26]	O
852	V	O	642.0	X	6.0	[62]	B
852	6	O	3139.0	X	6.0	[15]	O
852	over	O	1239.0	ADV	5.0	[13, 33, 49, 90]	O
852	a	O	74.0	DET	3.0	[26]	O
852	Straight	O	14801.0	PROPN	9.0	[25, 67, 90, 26, 32, 35, 31, 67]	B
852	6	O	3139.0	X	6.0	[15]	O
852	is	O	52.0	AUX	2.0	[32, 69]	O
852	beyond	O	14801.0	ADV	5.0	[22, 49, 79, 13, 40, 30]	O
852	me	O	130.0	PRON	1.0	[72, 49]	O
852	.	O	13.0	PUNCT	8.0	[4]	O
852	.	O	13.0	PUNCT	8.0	[4]	O
852	.	O	13.0	PUNCT	8.0	[4]	O
852	.	O	13.0	PUNCT	8.0	[4]	O
852	SUCH	O	14801.0	ADJ	11.0	[25, 83, 84, 54]	O
852	a	O	74.0	DET	3.0	[26]	O
852	nice	O	158.0	ADJ	11.0	[40, 32, 0, 49]	O
852	sound	O	5424.0	NOUN	0.0	[69, 13, 50, 40, 30]	O
852	!	O	81.0	PUNCT	8.0	[65]	O
853	Make	O	752.0	VERB	14.0	[88, 26, 2, 49]	O
853	more	O	1816.0	ADJ	11.0	[72, 13, 90, 49]	O
853	if	O	182.0	SCONJ	17.0	[32, 41]	O
853	you	O	156.0	PRON	1.0	[79, 13, 50]	O
853	like	O	141.0	INTJ	13.0	[43, 32, 2, 49]	O
853	if	O	182.0	SCONJ	17.0	[32, 41]	O
853	you	O	156.0	PRON	1.0	[79, 13, 50]	O
853	agree	O	2051.0	VERB	14.0	[26, 35, 90, 49, 49]	O
854	This	O	86.0	PRON	1.0	[73, 31, 32, 69]	O
854	would	O	1374.0	AUX	2.0	[24, 13, 50, 43, 30]	O
854	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
854	been	O	90.0	AUX	2.0	[22, 49, 49, 40]	O
854	a	O	74.0	DET	3.0	[26]	O
854	lot	O	550.0	NOUN	0.0	[43, 13, 67]	O
854	better	O	3196.0	ADJ	11.0	[22, 49, 67, 67, 49, 90]	O
854	if	O	182.0	SCONJ	17.0	[32, 41]	O
854	Bee	B	14801.0	PROPN	9.0	[68, 49, 49]	B
854	was	O	71.0	AUX	2.0	[24, 26, 69]	O
854	n	O	489.0	PART	15.0	[40]	O
854	'	O	573.0	PUNCT	8.0	[74]	O
854	t	O	5427.0	NOUN	0.0	[67]	O
854	so	O	79.0	ADV	5.0	[69, 13]	O
854	annoying	O	4493.0	ADJ	11.0	[26, 40, 40, 13, 79, 32, 40, 35]	O
855	I	O	7.0	PRON	1.0	[36]	O
855	wonder	O	1196.0	VERB	14.0	[24, 13, 40, 30, 49, 90]	O
855	if	O	182.0	SCONJ	17.0	[32, 41]	O
855	iDubbbz	B	14801.0	X	6.0	[32, 77, 50, 22, 22, 22, 3]	B
855	just	O	93.0	ADV	5.0	[23, 50, 69, 67]	O
855	plays	O	6526.0	VERB	14.0	[9, 43, 26, 79, 69]	O
855	with	O	319.0	ADP	4.0	[24, 32, 67, 31]	O
855	this	O	204.0	PRON	1.0	[67, 31, 32, 69]	O
855	when	O	253.0	ADV	5.0	[24, 31, 49, 40]	O
855	he	O	1152.0	PRON	1.0	[31, 49]	O
855	'	O	573.0	PUNCT	8.0	[74]	O
855	s	O	5354.0	PART	15.0	[69]	O
855	not	O	556.0	PART	15.0	[40, 13, 67]	O
855	filming	O	3255.0	NOUN	0.0	[41, 32, 43, 72, 32, 40, 35]	O
855	.	O	13.0	PUNCT	8.0	[4]	O
856	Muselk	B	14801.0	PROPN	9.0	[88, 50, 69, 49, 43, 2]	B
856	is	O	52.0	AUX	2.0	[32, 69]	O
856	the	O	3.0	DET	3.0	[67, 31, 49]	O
856	best	O	535.0	ADJ	11.0	[22, 49, 69, 67]	O
856	:	O	29.0	PUNCT	8.0	[53]	O
856	D	O	2257.0	NOUN	0.0	[77]	O
856	Sexy	O	14801.0	PROPN	9.0	[25, 49, 66, 79]	B
856	junkrat	O	14801.0	NOUN	0.0	[23, 50, 40, 2, 90, 26, 67]	O
856	ftw	O	5133.0	NOUN	0.0	[41, 67, 24]	O
857	rip	O	5419.0	NOUN	0.0	[90, 32, 9]	O
857	in	O	91.0	ADP	4.0	[32, 40]	O
857	pieces	O	14801.0	NOUN	0.0	[9, 32, 49, 0, 49, 69]	O
857	Ryzen	B	14801.0	PROPN	9.0	[59, 79, 3, 49, 40]	B
858	I	O	7.0	PRON	1.0	[36]	O
858	can	O	381.0	AUX	2.0	[0, 26, 40]	O
858	only	O	448.0	ADV	5.0	[13, 40, 43, 79]	O
858	imagine	O	14801.0	VERB	14.0	[32, 72, 26, 35, 32, 40, 49]	O
858	how	O	914.0	ADV	5.0	[31, 13, 24]	O
858	happy	O	925.0	ADJ	11.0	[31, 26, 9, 9, 79]	O
858	you	O	156.0	PRON	1.0	[79, 13, 50]	O
858	must	O	178.0	AUX	2.0	[72, 50, 69, 67]	O
858	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
858	been	O	90.0	AUX	2.0	[22, 49, 49, 40]	O
858	to	O	35.0	ADP	4.0	[67, 13]	O
858	find	O	2135.0	VERB	14.0	[41, 32, 40, 30]	O
858	out	O	256.0	ADV	5.0	[13, 50, 67]	O
858	you	O	156.0	PRON	1.0	[79, 13, 50]	O
858	were	O	225.0	AUX	2.0	[24, 49, 90, 49]	O
858	pregnant	O	6535.0	ADJ	11.0	[9, 90, 49, 35, 40, 26, 40, 67]	O
858	!	O	81.0	PUNCT	8.0	[65]	O
858	My	O	538.0	PRON	1.0	[88, 79]	O
858	husband	O	14801.0	NOUN	0.0	[31, 50, 69, 22, 26, 40, 30]	O
858	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
858	I	O	7.0	PRON	1.0	[36]	O
858	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
858	been	O	90.0	AUX	2.0	[22, 49, 49, 40]	O
858	trying	O	236.0	VERB	14.0	[67, 90, 79, 32, 40, 35]	O
858	for	O	10.0	ADP	4.0	[41, 13, 90]	O
858	15	O	916.0	NUM	7.0	[29, 81]	O
858	months	O	234.0	NOUN	0.0	[72, 13, 40, 67, 31, 69]	O
858	(	O	235.0	PUNCT	8.0	[11]	O
858	I	O	7.0	PRON	1.0	[36]	O
858	have	O	119.0	VERB	14.0	[31, 26, 33, 49]	O
858	PCOS	O	14801.0	NOUN	0.0	[39, 84, 6, 25]	O
858	)	O	102.0	PUNCT	8.0	[70]	O
858	and	O	113.0	CCONJ	16.0	[26, 40, 30]	O
858	whenever	O	14801.0	ADV	5.0	[24, 31, 49, 40, 49, 33, 49, 90]	O
858	I	O	7.0	PRON	1.0	[36]	O
858	find	O	2135.0	VERB	14.0	[41, 32, 40, 30]	O
858	out	O	256.0	ADV	5.0	[13, 50, 67]	O
858	I	O	7.0	PRON	1.0	[36]	O
858	'	O	573.0	PUNCT	8.0	[74]	O
858	m	O	1876.0	NOUN	0.0	[72]	O
858	pregnant	O	6535.0	ADJ	11.0	[9, 90, 49, 35, 40, 26, 40, 67]	O
858	'	O	573.0	PUNCT	8.0	[74]	O
858	ll	O	9070.0	AUX	2.0	[43, 43]	O
858	probably	O	3594.0	ADV	5.0	[9, 90, 13, 22, 26, 22, 43, 79]	O
858	fall	O	2997.0	NOUN	0.0	[41, 26, 43, 43]	O
858	apart	O	14801.0	ADV	5.0	[26, 9, 26, 90, 67]	O
858	haha	O	949.0	INTJ	13.0	[31, 26, 31, 26]	O
858	.	O	13.0	PUNCT	8.0	[4]	O
859	Archakam	B	14801.0	PROPN	9.0	[21, 90, 0, 31, 26, 2, 26, 72]	B
859	Teaser	O	14801.0	NOUN	0.0	[73, 49, 26, 69, 49, 90]	O
859	Darling	B	14801.0	PROPN	9.0	[77, 26, 90, 43, 32, 40, 35]	I
859	Fans	O	14801.0	NOUN	0.0	[8, 26, 40, 69]	O
860	No	O	1970.0	INTJ	13.0	[19, 13]	O
860	rate	O	10614.0	NOUN	0.0	[90, 26, 67, 49]	O
860	dah	O	14801.0	INTJ	13.0	[30, 26, 31]	O
860	song	O	1333.0	NOUN	0.0	[69, 13, 40, 35]	O
860	total	O	2092.0	ADJ	11.0	[67, 13, 67, 26, 43]	O
860	fuckry	O	14801.0	NOUN	0.0	[41, 50, 0, 2, 90, 79]	O
860	ishawna	B	14801.0	NOUN	0.0	[32, 69, 31, 26, 24, 40, 26]	O
860	tink	O	14801.0	NOUN	0.0	[67, 32, 40, 2]	O
860	a	O	74.0	DET	3.0	[26]	O
860	hip	O	14801.0	X	6.0	[31, 32, 9]	O
860	hop	O	14801.0	VERB	14.0	[31, 13, 9]	O
860	dis	O	4154.0	AUX	2.0	[30, 32, 69]	O
860	song	O	1333.0	NOUN	0.0	[69, 13, 40, 35]	O
860	nah	O	14801.0	INTJ	13.0	[40, 26, 31]	O
860	go	O	310.0	VERB	14.0	[35, 13]	O
860	mek	O	14801.0	NOUN	0.0	[72, 49, 2]	O
860	u	O	843.0	X	6.0	[50]	O
860	get	O	165.0	VERB	14.0	[35, 49, 67]	O
860	no	O	150.0	INTJ	13.0	[40, 13]	O
860	popularity	O	3540.0	NOUN	0.0	[9, 13, 9, 50, 43, 26, 90, 32, 67, 79]	O
860	in	O	91.0	ADP	4.0	[32, 40]	O
860	dancehall	O	14801.0	NOUN	0.0	[30, 26, 40, 0, 49, 31, 26, 43, 43]	O
860	head	O	1110.0	NOUN	0.0	[31, 49, 26, 30]	O
860	sick	O	6936.0	ADJ	11.0	[69, 32, 0, 2]	O
860	bout	O	2076.0	NOUN	0.0	[22, 13, 50, 67]	O
860	man	O	1666.0	NOUN	0.0	[72, 26, 40]	O
860	fe	O	14801.0	NOUN	0.0	[41, 49]	O
860	nyam	O	14801.0	NOUN	0.0	[40, 79, 26, 72]	O
860	lame	O	7499.0	NOUN	0.0	[43, 26, 72, 49]	O
860	any	O	346.0	DET	3.0	[26, 40, 79]	O
860	party	O	62.0	NOUN	0.0	[9, 26, 90, 67, 79]	O
860	me	O	130.0	PRON	1.0	[72, 49]	O
860	dah	O	14801.0	INTJ	13.0	[30, 26, 31]	O
860	n	O	489.0	PART	15.0	[40]	O
860	dis	O	4154.0	AUX	2.0	[30, 32, 69]	O
860	play	O	3015.0	VERB	14.0	[9, 43, 26, 79]	O
860	a	O	74.0	DET	3.0	[26]	O
860	instant	O	14801.0	ADJ	11.0	[32, 40, 69, 67, 26, 40, 67]	O
860	exit	O	14801.0	VERB	14.0	[49, 66, 32, 67]	O
861	My	O	538.0	PRON	1.0	[88, 79]	O
861	name	O	4133.0	NOUN	0.0	[40, 26, 72, 49]	O
861	is	O	52.0	AUX	2.0	[32, 69]	O
861	Nathan	B	14801.0	PROPN	9.0	[19, 26, 67, 31, 26, 40]	B
862	T	O	4034.0	PROPN	9.0	[73]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	I	O	7.0	PRON	1.0	[36]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	Quit	O	6748.0	PROPN	9.0	[34, 50, 32, 67]	O
862	inciting	O	14801.0	VERB	14.0	[32, 40, 0, 32, 67, 32, 40, 35]	O
862	violence	O	14801.0	NOUN	0.0	[33, 32, 13, 43, 49, 40, 0, 49]	O
862	you	O	156.0	PRON	1.0	[79, 13, 50]	O
862	ai	O	3928.0	AUX	2.0	[26, 32]	O
862	n	O	489.0	PART	15.0	[40]	O
862	'	O	573.0	PUNCT	8.0	[74]	O
862	t	O	5427.0	NOUN	0.0	[67]	O
862	helping	O	9984.0	VERB	14.0	[31, 49, 43, 9, 32, 40, 35]	O
862	the	O	3.0	DET	3.0	[67, 31, 49]	O
862	situation	O	10021.0	NOUN	0.0	[69, 32, 67, 50, 26, 67, 32, 13, 40]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	or	O	414.0	CCONJ	16.0	[13, 90]	O
862	are	O	193.0	AUX	2.0	[26, 90, 49]	O
862	you	O	156.0	PRON	1.0	[79, 13, 50]	O
862	using	O	4235.0	VERB	14.0	[50, 69, 32, 40, 35]	O
862	these	O	3660.0	DET	3.0	[67, 31, 49, 69, 49]	O
862	shootings	O	14801.0	NOUN	0.0	[69, 31, 13, 13, 67, 32, 40, 35, 69]	O
862	for	O	10.0	ADP	4.0	[41, 13, 90]	O
862	something	O	979.0	PRON	1.0	[69, 13, 72, 49, 67, 31, 32, 40, 35]	O
862	to	O	35.0	ADP	4.0	[67, 13]	O
862	rap	O	3669.0	NOUN	0.0	[90, 26, 9]	O
862	about	O	153.0	ADV	5.0	[26, 22, 13, 50, 67]	O
862	?	O	131.0	PUNCT	8.0	[55]	O
862	that	O	557.0	PRON	1.0	[67, 31, 26, 67]	O
862	'	O	573.0	PUNCT	8.0	[74]	O
862	s	O	5354.0	PART	15.0	[69]	O
862	janky	O	14801.0	INTJ	13.0	[23, 26, 40, 2, 79]	B
862	Bro	O	14801.0	NOUN	0.0	[68, 90, 13]	O
862	.	O	13.0	PUNCT	8.0	[4]	O
862	SmH	O	14801.0	INTJ	13.0	[25, 72, 54]	O
863	If	O	857.0	SCONJ	17.0	[36, 41]	O
863	my	O	53.0	PRON	1.0	[72, 79]	O
863	lip	O	14801.0	NOUN	0.0	[43, 32, 9]	O
863	reading	O	6810.0	NOUN	0.0	[90, 49, 26, 30, 32, 40, 35]	O
863	is	O	52.0	AUX	2.0	[32, 69]	O
863	as	O	248.0	ADV	5.0	[26, 69]	O
863	accurate	O	8559.0	ADJ	11.0	[26, 0, 0, 50, 90, 26, 67, 49]	O
863	as	O	248.0	ADV	5.0	[26, 69]	O
863	I	O	7.0	PRON	1.0	[36]	O
863	think	O	1228.0	VERB	14.0	[67, 31, 32, 40, 2]	O
863	it	O	70.0	PRON	1.0	[32, 67]	O
863	is	O	52.0	AUX	2.0	[32, 69]	O
863	,	O	61.0	PUNCT	8.0	[1]	O
863	I	O	7.0	PRON	1.0	[36]	O
863	believe	O	2121.0	VERB	14.0	[22, 49, 43, 32, 49, 33, 49]	O
863	the	O	3.0	DET	3.0	[67, 31, 49]	O
863	old	O	915.0	ADJ	11.0	[13, 43, 30]	O
863	man	O	1666.0	NOUN	0.0	[72, 26, 40]	O
863	whispered	O	14801.0	VERB	14.0	[24, 31, 32, 69, 9, 49, 90, 49, 30]	O
863	BS	O	14801.0	NOUN	0.0	[68, 25]	O
863	at	O	55.0	ADP	4.0	[26, 67]	O
863	the	O	3.0	DET	3.0	[67, 31, 49]	O
863	3	O	64.0	X	6.0	[20]	O
863	:	O	29.0	PUNCT	8.0	[53]	O
863	10	O	581.0	NUM	7.0	[29, 10]	O
863	mark	O	4069.0	NOUN	0.0	[72, 26, 90, 2]	O
863	.	O	13.0	PUNCT	8.0	[4]	O
864	Why	O	846.0	ADV	5.0	[86, 31, 79]	O
864	d	O	2355.0	PROPN	9.0	[30]	O
